,screen_name,OriginalAuthor,Type
3411,USAFMEDIC21,realPolitiDiva,RT
2891,USAForeverElit1,ProgressPolls,RT
3645,USAPATRIOT92991,GOP,RT
1923,USAPATRIOT92991,Just_a_Texan,RT
6148,USATODAY,USATODAY,Original
5383,USATODAY,USATODAY,Original
2586,USATODAY,NathanBomey,RT
5447,USA_AllenK,USA_AllenK,Original
6647,USA_AllenK,USA_AllenK,Original
3082,USA_Impact_,HealthCareVoter,RT
687,USA_Samaritan,B75434425,RT
880,USArealnews,USArealnews,Original
5405,USArealnews,USArealnews,Original
6652,USChamber,USChamber,Original
3390,USMC_CPD296,USMC_CPD296,Original
2829,USPatriot1775,GOPChairwoman,RT
2354,USPatriot1775,perfectsliders,RT
5513,USRepRickNolan,USRepRickNolan,Original
6191,US_Citizen_Joe,US_Citizen_Joe,Original
4887,USnationShaker,Millenial_Con,RT
3431,USsentinel,LouDobbs,RT
1482,UTex1999,albamonica,RT
1531,UghToHillary,Imperator_Rex3,RT
78,UhDoubleUpUhUh,UhDoubleUpUhUh,Original
2622,UhohitsRo,cruxie,RT
3109,Ultra_Strong,EmilyMiller,RT
4315,Una_Bear_Dog,tedlieu,RT
2521,UncleSamsMedia,UncleSamsMedia,RT
5942,UncleSamsMedia,UncleSamsMedia,Original
6247,Uncle_Jimbo,Uncle_Jimbo,Original
6578,UniNoticias,UniNoticias,Original
789,UnitedCitizen01,AMErikaNGIRLBOT,RT
932,Unity_Coach,RepSwalwell,RT
2088,Uptowncivilian,TeaPainUSA,RT
734,UsEmpowered,mcspocky,RT
4483,V69684050,JrcheneyJohn,RT
5848,VABVOX,VABVOX,Original
5712,VABVOX,VABVOX,Original
5474,VAHouseDems,VAHouseDems,Original
6806,VDrakecp,VDrakecp,Original
3692,VLeeWalker2,christylemon,RT
4114,VOTE_TRUMP_,WhiteHouse,RT
6083,VP,VP,Original
5724,VP,VP,Original
5883,VP,VP,Original
3475,VanSulli,theintercept,RT
6082,Variety,Variety,Original
1605,Vaught98,Vaught98,Original
1358,Vbarnett323,EdanClay,RT
2334,Vbelle5,funder,RT
2882,Vcondley2,SenSchumer,RT
6674,Vengadesh,Vengadesh,Original
3380,Vento921,FrankLuntz,RT
5278,Ventuckyspaz,JohnStossel,RT
2072,Verba_et_Vertus,wokeluisa,RT
1552,Veroneekah,funder,RT
1525,VeryNiceGoodBoy,Save_Whitey,RT
668,VianovoLP,VianovoLP,Original
3904,VickieWashing17,NancyPelosi,RT
3713,Vickistweet,Vickistweet,Original
3112,VictorBassett,FoxNews,RT
3426,VictorNieves_,Ashley_Coleman1,RT
6427,VictoriaBonney,VictoriaBonney,Original
4860,VictoriaCerulli,FMoniteau,RT
3099,VictoryintheNam,junogsp5,RT
2751,Vidian6,CNN,RT
4002,VietnamWarMyths,gal_deplorable,RT
5121,VietvetBo,kwilli1046,RT
5030,VincentVader2,VincentVader2,Original
342,Virginia_Girl57,Virginia_Girl57,Original
5216,VixDag,The_UnSilent_,RT
2720,VixieSynn,joncoopertweets,RT
2832,VocesBlog,InTheThickShow,RT
4154,Volardelis,Volardelis,Original
1052,VoseJim,AMErikaNGIRLBOT,RT
2113,VoteDJT1,GOP,RT
723,VoteZakTaylor,B75434425,RT
2875,VulturePG,bluestein,RT
6285,WAGOP,WAGOP,Original
701,WB_CollegeUnive,Prime_Politics,RT
4658,WDParks4,CBSNews,RT
3285,WFISCHER412,GayRepublicSwag,RT
3007,WKWaterfowlers,FoxNews,RT
2210,WSAVMeredithS,WSAVMeredithS,Original
4949,WTF_GOP_CUCKS,eugenegu,RT
450,WW3isCompany,funder,RT
436,W_C_Patriot,OnlyCyrusReport,RT
4079,WadeMFJones,MadBroadcasting,RT
4275,WaitLiz,OliverMcGee,RT
2231,WalkerMardy,funder,RT
41,WallyPlanell,RandyRainbow,RT
2613,WalshFreedom,WalshFreedom,Original
2153,WaltGarc,WaltGarc,Original
870,WamplerJim,ClintonM614,RT
1353,Wanderer19,Wanderer19,Original
6378,WarRoomShow,WarRoomShow,Original
6499,WashTimes,WashTimes,Original
5060,Wavester,BleedingRedDan,RT
6426,WayneDupreeShow,WayneDupreeShow,Original
5810,WaysandMeansGOP,WaysandMeansGOP,Original
5809,WeAreUnidosUS,WeAreUnidosUS,Original
3320,WeAreWatching1,LibertySeeds,RT
2260,WeFollowDrewz,WeFollowDrewz,Original
2377,WeResist45,PiperPerabo,RT
5859,WeSupport45,WeSupport45,Original
6606,WeTheeAmericans,WeTheeAmericans,Original
6724,We_R_TheMedia,We_R_TheMedia,Original
3447,WebbL03,tedlieu,RT
1161,WebsitesByNancy,B75434425,RT
2598,WebsitesByNancy,VP,RT
5494,WeeklyHumorist,WeeklyHumorist,Original
3127,Welaypipedayor2,OfficeOfMike,RT
3619,Wellness4every3,SteveScalise,RT
414,WenMaMa2,WenMaMa2,Original
2405,WenMaMa2,dmartosko,RT
4654,Wendy_knows1,tedlieu,RT
3092,WereCovfefe,Trumpfan1995,RT
6589,WesSmith123,WesSmith123,Original
4390,WesternPAJon,ClintonM614,RT
46,WeyandtJim,TrumpTheHill,RT
2941,Wfw21147,dbongino,RT
5526,WhipHoyer,WhipHoyer,Original
2160,WhipHoyer,WhipHoyer,Original
6188,WhiteHouse,WhiteHouse,Original
5838,WhiteHouse,WhiteHouse,Original
5570,WhiteHouse,WhiteHouse,Original
5576,WhiteHouse,WhiteHouse,Original
5590,WhiteHouse,WhiteHouse,Original
5589,WhiteHouse,WhiteHouse,Original
5378,WhiteHouse,WhiteHouse,Original
6649,WhiteHouse,WhiteHouse,Original
5642,WhiteHouse,WhiteHouse,Original
5747,WhiteHouse,WhiteHouse,Original
5707,WhiteHouse,WhiteHouse,Original
5700,WhiteHouse,WhiteHouse,Original
5713,WhiteHouse,WhiteHouse,Original
6812,WhiteHouse,WhiteHouse,Original
5334,WhiteHouse,WhiteHouse,Original
6521,WhiteHouse,WhiteHouse,Original
5925,WhiteHouse,WhiteHouse,Original
5723,WhiteHouse,WhiteHouse,Original
5670,WhiteHouse,WhiteHouse,Original
5972,WhiteHouse,WhiteHouse,Original
6551,WhiteHouse,WhiteHouse,Original
5993,WhiteHouse,WhiteHouse,Original
5760,WhiteHouse,WhiteHouse,Original
6579,WhiteHouse,WhiteHouse,Original
5595,WhiteHouse,WhiteHouse,Original
6307,WhiteHouse,WhiteHouse,Original
5636,WhiteHouse,WhiteHouse,Original
5559,WhiteHouse,WhiteHouse,Original
6302,WhiteHouse,WhiteHouse,Original
1819,WhiteIsAllRight,WhiteIsAllRight,Original
887,WhoKnowsTheAbys,WhoKnowsTheAbys,Original
2227,WilderheatherR,TeamPelosi,RT
129,WildmanTy,WildmanTy,Original
5906,WildmanTy,WildmanTy,Original
2457,WillValenti,WillValenti,Original
2787,William71853462,_Makada_,RT
3402,William82861606,elihbeckman,RT
2471,William82990844,Maxinerunner,RT
3004,William82990844,ACLU,RT
3687,WilliamKBeard4,FoxNews,RT
1996,WillisKiosk,SierraClub,RT
370,Wingzblessed,AmericanLuvSong,RT
2049,Winning17Trump,Winning17Trump,Original
1200,WinstonFrank10,stealthygeek,RT
4689,WinterbleShow,dmartosko,RT
1460,WizardofHaase,SaysHummingbird,RT
1524,WokeSistah,4everNeverTrump,RT
4343,Wolffox6,USA_AllenK,RT
5506,WomanWarrior17,WomanWarrior17,Original
6642,WomenforTrump,WomenforTrump,Original
6226,WomenforTrump,WomenforTrump,Original
647,WonderBurmese,WhiteHouse,RT
4385,WoodlandsTrudy,MEL2AUSA,RT
2472,Woody14830gmai1,RealMattCouch,RT
4430,Woodyman502,SenatorCardin,RT
1540,WoolHoll,mamaknock1,RT
6150,WorldTvlr,WorldTvlr,Original
1411,WyKodie,johncardillo,RT
5004,WyKodie,KTHopkins,RT
4678,WyomingRules,ricklarsen_,RT
4280,XCongressSucksX,MEL2AUSA,RT
4498,XYX9999,eugenegu,RT
1386,XianneKei,XianneKei,Original
141,Xicanayque,RepSwalwell,RT
2425,YK_PROMOTIONS,UNITEDWEDREAM,RT
5218,YMcglaun,builditnow,RT
4389,Yankee495,neeneebucket,RT
5282,YaraLuptak,tedlieu,RT
2385,Yiba11,WhiteHouse,RT
3532,YoginiWriter,funder,RT
4459,Yosthagers,ClintonM614,RT
6682,YoungDems4Trump,YoungDems4Trump,Original
3616,Yvonne52047410,Trumpfan1995,RT
2663,ZAPritch,SecretaryCarson,RT
1431,ZacharyLoeser,AynRandPaulRyan,RT
2588,Zacharyeldog245,GOPChairwoman,RT
5663,ZahraBilloo,ZahraBilloo,Original
4937,ZanGreen1,tedlieu,RT
2071,Zee18361733,FoxNews,RT
2734,ZenMobius,theintercept,RT
3568,ZhiZhuWeb,BobbyScott,RT
6356,ZionistZero,ZionistZero,Original
2668,ZipMeUpJefe,tedlieu,RT
1381,Zxcote,Zxcote,Original
6298,Zxcote,Zxcote,Original
1630,_AO34_,WhiteHouse,RT
1365,_August_Morgan,_August_Morgan,Original
5353,_Blessed07_,_Blessed07_,Original
90,_Blessed07_,_Blessed07_,RT
5207,_ChaseyWasey,The_UnSilent_,RT
4849,_Daniher,KelemenCari,RT
3115,_DrDzl,PrisonPlanet,RT
3892,_JoseCG_,AlanTheWriter,RT
6093,_Makada_,_Makada_,Original
6481,_Makada_,_Makada_,Original
5681,_Makada_,_Makada_,Original
6547,_Makada_,_Makada_,Original
6673,_Makada_,_Makada_,Original
1416,_MalikJohnson,NBCNews,RT
3060,_NerdsAssemble_,ShriForMI,RT
546,_Philly_,CongressmanRaja,RT
1670,_Quetzy_,funder,RT
5001,_SherryEBlack,ericbolling,RT
5129,_TonyGennaro_,tedlieu,RT
1935,__MAGA_____,RealMattCouch,RT
1056,____Mart____,55true4u,RT
3073,_aqilzahidi,ajplus,RT
5912,_bookishbeth,_bookishbeth,Original
4509,_catethegreat_,alaskantexanQCT,RT
1688,_jennfer_,WhiteHouse,RT
5128,_ohmeohmaya,FoxNewsResearch,RT
2490,_pascuzzo,bellvisuals,RT
2585,_robotshane,_robotshane,Original
4757,_tatvamasi,DTrumpPoll,RT
3226,_trashboat,ajplus,RT
457,_willridge,wokeluisa,RT
5190,a3auntie,Sunrise51052,RT
3724,a_cstllo,IronStache,RT
3103,aafarah12,dbongino,RT
4746,aamodjarrad,kharyp,RT
996,aaronlwells,aaronlwells,Original
5460,aarontask,aarontask,Original
1845,abbyshepp,HouseDemocrats,RT
3976,abemuniz,FoxNewsResearch,RT
4110,abigailkjohnso5,tedlieu,RT
5530,abowersock,abowersock,Original
3168,absabella,DonaldJTrumpJr,RT
3246,absantos817,Franklin_Graham,RT
5309,absrdNEWS,HistoryDavid,RT
264,acedoda,AMErikaNGIRLBOT,RT
9,achirichella,RepSwalwell,RT
374,achmed2017,BleedingRedDan,RT
4861,achrafieh,AtomicAnalyst,RT
841,actiisavannah,TheSteveTheCat,RT
6421,addictionguy,addictionguy,Original
3878,addictionguy,addictionguy,Original
3793,adegasperis5,RyanAFournier,RT
3603,adjunctprofessr,junogsp5,RT
2699,adjuster_nick,OnionPolitics,RT
4055,adlver,WhiteHouse,RT
1122,adriana7077,wokeluisa,RT
1765,adriandt31,WhiteHouse,RT
2918,aebrennen,harikondabolu,RT
4730,aeggert218,The_UnSilent_,RT
2272,aeoost,aeoost,Original
2338,aertwitt,aertwitt,Original
303,af211,IndivisibleTeam,RT
3891,afaiella,laurenduca,RT
3350,afifteen,johnlundin,RT
6739,afncwoodward,afncwoodward,Original
1692,aghpol,RachelWeisel,RT
2480,agoetsell,RepZoeLofgren,RT
3599,ahawk9111,Trumpfan1995,RT
5846,ajconwashington,ajconwashington,Original
2390,ajconwashington,ajconwashington,Original
361,ajillity308,ajillity308,Original
2469,ajlatrace,IronStache,RT
3501,ajplus,ajplus,Original
6208,ajplus,ajplus,Original
5967,ajplus,ajplus,Original
4334,akaSassinak,tedlieu,RT
3386,akblondee,gettinnoticedmo,RT
2640,alan_poirier,alan_poirier,Original
5748,alanilagan,alanilagan,Original
4935,alarsenalan,nzo11,RT
6526,alaskantexanQCT,alaskantexanQCT,Original
4596,alaskantexanQCT,alaskantexanQCT,Original
5640,albamonica,albamonica,Original
1404,alcardfan,WhiteHouse,RT
4538,alcazar_susan,theoptionoracle,RT
5601,aletweetsnews,aletweetsnews,Original
4461,alexandraheuser,alexandraheuser,Original
1646,alexcharner,4everNeverTrump,RT
540,alexdxb,B75434425,RT
5162,alexsimon7,tedlieu,RT
6327,ali,ali,Original
273,alicat505,SenGillibrand,RT
4279,alicelandry,KelemenCari,RT
3801,alissakae,tedlieu,RT
5223,all4alittlefarm,thebradfordfile,RT
4983,allanbrauer,RonWyden,RT
3038,allenbarr1,mslitt72,RT
6379,allisoncaul,allisoncaul,Original
3818,allisoncaul,allisoncaul,Original
4854,alllibertynews,afncwoodward,RT
1735,allthingsnerds,WhiteHouse,RT
4909,allwaysfunky,ColumbiaBugle,RT
3836,almondravyn,johnlundin,RT
1167,alomikron,AMErikaNGIRLBOT,RT
6177,alozrasT15,alozrasT15,Original
5771,alozrasT15,alozrasT15,Original
4756,alpha303,ClintonM614,RT
3384,alphafluffy01,usareality,RT
28,alsav45,luvlyn333,RT
6376,altochulo,altochulo,Original
2155,alucardz798,Education4Libs,RT
1920,alunthe,mystcole,RT
4171,amanda_green,RonWyden,RT
2866,amandaknief,elizabethforma,RT
972,amberwave,B75434425,RT
5093,amcsheldon,tedlieu,RT
51,americankeith,americankeith,Original
207,amichaeljenkins,JackiSchechner,RT
1862,amillerstrategy,amillerstrategy,Original
4178,amitlamichhane,IvankaTrump,RT
6235,amjoyshow,amjoyshow,Original
1591,amorenomore,funder,RT
1045,amouretguerre,SenGillibrand,RT
1795,ampchabalgo,SandraTXAS,RT
2473,amssportsguru,DeplorableVet_,RT
3456,amy_lang18,FoxNews,RT
3706,amynoahneli0210,Alyssa_Milano,RT
14,amyrlin53,ANOMALY1,RT
1891,an0nwi11i4m,Harlan,RT
5122,analalsr,newtgingrich,RT
317,anbtruth,wokeluisa,RT
3425,andersonDrLJA,President1Trump,RT
4140,andrea77214732,PGutierrez630,RT
5462,andrewjgregor,andrewjgregor,Original
4455,andygumpjr,andygumpjr,Original
5287,aneelley,The_UnSilent_,RT
3181,anelli_gandd,FoxNews,RT
5899,angela_rye,angela_rye,Original
2349,angelathomas22,ClintonM614,RT
1796,angelics44,B75434425,RT
5147,angieo73,tedlieu,RT
2686,anmllvr1970,JulianCastro,RT
1893,ann_lemieux,TeaPainUSA,RT
3822,anna7bella,BostonGlobe,RT
2002,annaedge4,scottlanman,RT
582,annarooey,annarooey,Original
935,annbeth22845,B75434425,RT
2729,annbseattle_ann,larryelder,RT
5458,anne19brown,anne19brown,Original
4818,annebflottman,tedlieu,RT
3418,annk1122,Scavino45,RT
735,anon_fabro,anon_fabro,Original
1993,anrimaca100,SenateDems,RT
2185,answerallman,answerallman,Original
5231,anthmusic,anthmusic,Original
1069,anthonyjr_,RepSwalwell,RT
515,antiqueruger,HuevosDeChivo,RT
5916,antischool_ftw,antischool_ftw,Original
3700,antoinette2645,GOP,RT
6183,applegherl,applegherl,Original
3023,applegherl,applegherl,RT
519,applezismypal,applezismypal,Original
469,apratts,FoxBusiness,RT
2733,aprilhunter23,FoxNews,RT
5535,aprogresista,aprogresista,Original
3750,aramazad12,perfectsliders,RT
6201,aravosis,aravosis,Original
3405,argusdog1206,TomPerez,RT
2370,ariela_paul,BlueSea1964,RT
1718,arleta_james,The_UnSilent_,RT
3265,armchairadmiral,SusanStormXO,RT
4097,arrfour,elizabethforma,RT
3873,asH9C,richardhine,RT
428,asdindiana,Ig_Bricker,RT
3059,asia742,PolToons,RT
1076,asomer,TrumpArmyDawn,RT
2401,asperry3,realJoshuaHall,RT
4524,aspinwall_mark,SeleeAndrew,RT
5781,astralleaks2,astralleaks2,Original
5862,astralleaks2,astralleaks2,Original
5126,astrid3121,thatgingerish,RT
3815,atl_appraiser,junogsp5,RT
1950,atlcav,atlcav,RT
5818,atlcav,atlcav,Original
60,atomiclinda14,55true4u,RT
764,atvannoy,wokeluisa,RT
3187,atxflyboy,realPolitiDiva,RT
4832,auntiejul,WhiteHouse,RT
3108,auntygravity,FedupWithSwamp,RT
1262,aussie_qanon,B75434425,RT
4586,automaticround,MEL2AUSA,RT
1642,automaticsteel,WhiteHouse,RT
2263,autopocalypse,autopocalypse,Original
4657,aweymont,EdKrassen,RT
4619,awilmerding,APFactCheck,RT
2715,awsteller,lorent5709,RT
3898,ayawill,NewsHour,RT
4490,azgirl66,tedlieu,RT
5178,azkathmath,KelemenCari,RT
3256,azmcdaniels,The_UnSilent_,RT
23,azrzdbyokie,ThorneColleen,RT
2389,azzcatdesign,ProudResister,RT
5257,b2savage,JSavoly,RT
4952,b_krall,ThePresObama,RT
5049,babygirlrott,SethAbramson,RT
2056,bad_indian_girl,JoyAnnReid,RT
4578,badcatt3,badcatt3,Original
3767,badjerry_1,FamilyMassageWA,RT
649,badov49,AMErikaNGIRLBOT,RT
2633,bahhur_w,funder,RT
1297,balihai2,funder,RT
456,bandersdavidson,1Jedi_Rey,RT
3224,bannana222,KatiePavlich,RT
6116,bannerite,bannerite,Original
3674,baphnedia,MuslimIQ,RT
1308,baptista_enio,wokeluisa,RT
3132,barb_swan,AmandiOnAir,RT
179,barbaraward235,SenGillibrand,RT
22,barbieashdown,55true4u,RT
3655,barefootjoe46,barefootjoe46,Original
3675,barney1776,addictionguy,RT
1710,barricada_azul1,green_astrid,RT
3088,barricko_bama,The_UnSilent_,RT
1590,barrygibson244,LionelMedia,RT
1212,barrygibson244,55true4u,RT
1896,barryvernick,funder,RT
2414,bartman6,SierraClub,RT
1517,basicwhiteM0m,cruxie,RT
3573,bastiongray,joncoopertweets,RT
2781,battst76,WhiteHouse,RT
850,bbdevices,kellymagsamen,RT
3844,bbegin3954,MagniFieri,RT
2611,bbratty,TomiLahren,RT
5928,bbute,bbute,Original
6114,bcbeat,bcbeat,Original
1234,bchapj,RepSwalwell,RT
291,bd_american,B75434425,RT
1504,bdsudek,BanditRandom,RT
4828,beansforme2,Scavino45,RT
658,beautifulgorila,RepSwalwell,RT
2881,becca94591,The_UnSilent_,RT
2880,beckyvwin,The_UnSilent_,RT
3171,bee_ladyb,Alyssa_Milano,RT
3503,beehealingnow,FoxNews,RT
108,beisley33,PinkBelgium,RT
3290,beldandolo,OfficeOfMike,RT
4740,bellasusannah09,tedlieu,RT
2812,belle_destinee,MuslimIQ,RT
1547,belleartiste,WhiteHouse,RT
5567,bellvisuals,bellvisuals,Original
6180,bellvisuals,bellvisuals,Original
5575,bellvisuals,bellvisuals,Original
6132,bellvisuals,bellvisuals,Original
4049,benate,nowthisnews,RT
3927,bendynaa,PrisonPlanet,RT
5158,benhamerin,AFTunion,RT
6817,bennydiego,bennydiego,Original
4234,benpodsiadlo,Lady_Star_Gem,RT
2857,bep1,FoxNews,RT
2853,berkeleysquarea,OfficeOfMike,RT
224,bes29,SenGillibrand,RT
4770,bestofthedoobie,KatiePavlich,RT
3024,beth_kania,eorlins,RT
445,bethicajess,funder,RT
187,betseyross,AmericanLuvSong,RT
3804,betseyross,junogsp5,RT
1632,betsy_uncle,Hogan80Hogan,RT
2205,bett1230,TeaPainUSA,RT
11,betuadollar,AMErikaNGIRLBOT,RT
6036,bevhallberg,bevhallberg,Original
4723,bevingram,AORecovery,RT
4073,beyond_patriot,KelemenCari,RT
581,bfinnsr,funder,RT
178,bfm4440,stealthygeek,RT
4214,bfrasier1951,FoxNews,RT
5438,bgood12345,bgood12345,Original
4874,bhart48,clivebushjd,RT
3229,bhsnitzer,TheDailyEdge,RT
1694,bigblkdogg,lfkraus,RT
4772,bigdaddydoggie,FeistyCovfefe,RT
1026,bigrap35,Jillibean557,RT
1620,bigscrits,bigscrits,Original
347,biking_away_,biking_away_,Original
4679,bill_auclair,bill_auclair,Original
2859,billrockhill,WhiteHouse,RT
3773,billycrop,FoxNews,RT
6626,billyeichner,billyeichner,Original
4152,billyfield1,JrcheneyJohn,RT
756,bilya007,AMErikaNGIRLBOT,RT
3484,birdlady19492,JrcheneyJohn,RT
2556,bizzylady2,PattyMurray,RT
2728,bj4765,mrctv,RT
2531,bk2sq1,WhiteHouse,RT
897,bkeller504,SenWarren,RT
2418,blackopskidve,blackopskidve,Original
4889,blakelybrenda1,clivebushjd,RT
725,bleauz37,B75434425,RT
1233,blinkyhilda,B75434425,RT
251,bloatednemesis,bloatednemesis,Original
5084,bloggerpam1,bloggerpam1,Original
1575,bloozyblauski,ToDropADime2,RT
2594,blue_moon098,DHSgov,RT
6112,bluestein,bluestein,Original
6474,bluestein,bluestein,Original
1350,blusprk,WhiteHouse,RT
2558,bmac5001,bmac5001,Original
1163,bmbrbob,Golfinggary522,RT
4067,bob44835626,WhiteHouse,RT
1806,bob_calhoun,bob_calhoun,Original
3257,bobbie_solo,GOPChairwoman,RT
24,bobbitz57,funder,RT
1874,bobilank,SaysHummingbird,RT
4769,bobsurunckle,KelemenCari,RT
6389,bocavista2016,bocavista2016,Original
5411,bocour,bocour,Original
3466,bold4truth,larryelder,RT
1018,bolin_terry,AMErikaNGIRLBOT,RT
4795,boomer110816,r_little_finger,RT
2278,bootlegcoal,dhookstead,RT
1635,boots366,funder,RT
2676,borgeshl,WhiteHouse,RT
5591,bowhunter_va,bowhunter_va,Original
1804,bpolitics,bpolitics,Original
3972,brackster39,glassruss,RT
4631,bradgrim007,FoxNews,RT
3155,bradpatfellows,PalmerReport,RT
1980,bradypek,JFKLibrary,RT
677,brainouty,brainouty,Original
411,branch77,jcpenni7maga,RT
37,brandihoffine,brandihoffine,Original
4354,brandiskywalker,RonWyden,RT
3131,brandonghuff,lfkraus,RT
154,braun_fay52,BleedingRedDan,RT
4897,brennaboo,HMAesq,RT
6478,brianmcarey,brianmcarey,Original
4347,brianscalifgirl,MEL2AUSA,RT
4576,bridget4kicks,NewsPuppet,RT
2804,briley0001,funder,RT
1124,brinaanne1776,B75434425,RT
3396,briohomesterri,NancyPelosi,RT
2365,brockness,brockness,Original
2895,brookiee_beee,elizabethforma,RT
3768,brooktsmom,The_Trump_Train,RT
3094,browngravy_93,perfectsliders,RT
610,brunosunshine,BleedingRedDan,RT
5195,bsavid,FoxNewsResearch,RT
2600,bsgirl2u,RightWingLawman,RT
4104,bsmithmd3631,KelemenCari,RT
631,bswerdon,AmericanLuvSong,RT
4203,bubusmaw,WhiteHouse,RT
5888,budswdrbobbillw,budswdrbobbillw,Original
6776,builditnow,builditnow,Original
6638,builditnow,builditnow,Original
4513,bumbobumbo,bumbobumbo,Original
1303,bunnyswan5,SenGillibrand,RT
4982,buppaw,GIJoeOPS,RT
5040,burmoll,burmoll,Original
4136,busybee2016,_Makada_,RT
4311,buzzfielding,buzzfielding,Original
3393,bwaller,tedlieu,RT
639,bzsigns,RepSwalwell,RT
4906,c4873_m,clivebushjd,RT
4030,c_w_weaver,clivebushjd,RT
2543,caffbev86,EdgarOfTheMoors,RT
1971,cafferty_katey,TheRickyDavila,RT
1866,cajunblood007,TomiLahren,RT
3213,calRINOhunter,WhiteHouse,RT
5457,calidhd,calidhd,Original
3365,caller60,caller60,Original
3772,camaro201088,LouDobbs,RT
2701,camerabug1975,jojoh888,RT
3572,cammac491,SenSchumer,RT
4977,canaanimal,tedlieu,RT
3317,canicas,elizabethforma,RT
499,cant__stump,taradublinrocks,RT
3646,cantelow,AlGiordano,RT
1084,canthavepudding,justicedems,RT
3342,canwebuikdityes,FoxNews,RT
867,canyyoulove,HouseGOP,RT
1882,caon23,funder,RT
1904,capshawjw,capshawjw,Original
3146,caputo12_caputo,PhilMcCrackin44,RT
661,carlawinston5,AMErikaNGIRLBOT,RT
2635,carnivalofglee,ChuckWendig,RT
2001,carolcarol20173,1Romans58,RT
2789,carolfoyler,KTHopkins,RT
5134,carolinelv,FoxNews,RT
3981,carolmariebensi,970wfla,RT
6070,carolrhartsell,carolrhartsell,Original
4932,carolyn86452721,MTKHorses,RT
5373,carrieksada,carrieksada,Original
5796,carrieksada,carrieksada,Original
5299,carts54,KelemenCari,RT
2373,carwizrd,TomiLahren,RT
1877,casieplatt,casieplatt,Original
637,caslk,funder,RT
257,cat8canary,cat8canary,Original
5277,catbb33,thebradfordfile,RT
3195,catherinecritz,tomforutah,RT
3047,cathiefm,eugenegu,RT
3210,cathy_retired4,TheDailyEdge,RT
3629,cathyjohnson_61,KaivanShroff,RT
4541,cathymichelleha,KelemenCari,RT
1288,catkort1,AMErikaNGIRLBOT,RT
1699,catpiasente,MrsArboe,RT
3734,catsmow1,junogsp5,RT
5081,catspadog,Trey_VonDinkis,RT
5057,catydoodle,kenvogel,RT
3254,cavalier390,vannsmole,RT
4872,cavalier390,JrcheneyJohn,RT
477,cavejohnson87,Rayz2cents,RT
708,caycay77,AMErikaNGIRLBOT,RT
2846,cbriquet,APFactCheck,RT
3236,cchhjh_josette,charliekirk11,RT
2148,cdean12_dean,funder,RT
673,cdh3percent,BleedingRedDan,RT
559,cdmiller002,HouseGOP,RT
2228,cdokane,Major_Skidmark,RT
4438,ceceliakingroc1,JennWelchNow,RT
5039,cecgovols,MTKHorses,RT
719,ceciliaannh,SenWarren,RT
5189,celesteka,BleedingRedDan,RT
3630,celiabee,SethAbramson,RT
787,cellulitegoddes,RandyRainbow,RT
2431,celticwoman111,ProgressPolls,RT
1135,celychaveza,MoveOn,RT
4704,cenciaden,BleedingRedDan,RT
622,ceut,KahyaTeh,RT
572,cevoltz,AMErikaNGIRLBOT,RT
1091,cffschroeder,SenGillibrand,RT
4265,cgshort,tedlieu,RT
1779,chad_l_mohs,jdice03,RT
1370,chadmorse,Education4Libs,RT
4322,chaika314,Scavino45,RT
3554,chan070463,charliekirk11,RT
6827,chappie_cat,chappie_cat,Original
4396,chapronrin,ClintonM614,RT
4718,chardunbar2,WhiteHouse,RT
4102,chargerkb321,ClintonM614,RT
2917,charlesfowler,StephenMilIer,RT
6490,charliekirk11,charliekirk11,Original
6127,charliekirk11,charliekirk11,Original
6428,charliekirk11,charliekirk11,Original
1164,chasby41,HuevosDeChivo,RT
2315,chattylaurel,BlueSea1964,RT
1246,chazzValentino,RepSwalwell,RT
5463,chelliepingree,chelliepingree,Original
54,cher12661,55true4u,RT
5070,cherd65,FoxNews,RT
341,cherilyntx,mitchellreports,RT
3653,cherokeesher2,MaxBoot,RT
2257,cherokeesher2,Pajjr2016,RT
4661,cheryl_hannigan,cheryl_hannigan,Original
5260,cherylcope,sawmilltaters,RT
1412,cherylnix57_nix,funder,RT
871,cheryltaylor204,riotwomennn,RT
6033,chescaleigh,chescaleigh,Original
839,chetsingh1,funder,RT
2724,chevy304,RepMattGaetz,RT
6107,chfortrump,chfortrump,Original
3811,chfrancois,KaivanShroff,RT
5125,chi_polock,FoxNews,RT
3243,chicago_canada,FedupWithSwamp,RT
1395,chillinginLV,Robdepamd,RT
4139,chinagrrljoan,HMAesq,RT
3915,chiwindowpro,chiwindowpro,Original
516,chr1shuang,chr1shuang,Original
5224,chris63414391,Scavino45,RT
4542,chris_creynolds,KelemenCari,RT
5130,chris_stroh,TheDailyEdge,RT
2961,chrisbayridge1,GreenPartyUS,RT
3681,chrisblitzer,TheDailyEdge,RT
3110,chrishanson1968,RyanAFournier,RT
3313,christas_cheryl,WhiteHouse,RT
2270,christykw13,VP,RT
6425,christylemon,christylemon,Original
4090,christymatson64,S_Cooper0404,RT
1166,christymatson64,B75434425,RT
2467,christymcall3,LHSummers,RT
5695,chuckwoolery,chuckwoolery,Original
